Gender,Major,Program,GPA
Male,MS,CSE,7.039996257700614
Male,B.Tech,CSE,5.002585690257252
Male,B.Tech,CSE,7.482116374099218
Male,B.Tech,CSE,7.664394204581255
Male,B.Tech,CND,5.029888493073212
Male,PhD,ECE,7.465584963447662
Male,B.Tech,CSE,7.787042253876457
Male,B.Tech,ECE,6.412383185759055
Male,MS,CHD,7.330015125377516
Female,B.Tech,CHD,5.9610992810066055
Female,B.Tech,CHD,6.453232685036094
Male,B.Tech,ECE,5.605313048070257
Male,B.Tech,CND,7.3464880918338675
Male,MS,CND,8.458269454876469
Male,MS,CSE,8.065472701123177
Male,B.Tech,ECE,8.026125124710177
Male,MS,CHD,8.767779567633342
Male,MS,CSE,7.603918018356309
Female,B.Tech,CSE,8.028411379147103
Female,PhD,CHD,8.252867515084253
Female,MS,CSE,8.35749105575694
Female,B.Tech,ECE,6.841630844532381
Male,MS,ECE,7.0859141536446
Male,PhD,ECE,8.424693002128322
Female,PhD,CSE,7.9377233354333505
Male,B.Tech,CSE,6.249526983068924
Male,B.Tech,ECE,6.859644246510526
Male,B.Tech,CHD,8.50770716029489
Other,B.Tech,CSE,5.931008825149962
Male,B.Tech,CHD,7.394121000740265
Male,MS,CND,8.223036994906844
Male,B.Tech,ECE,7.368637728711666
Male,MS,CND,9.082284572557805
Male,B.Tech,CSE,5.7633757252763385
Female,B.Tech,ECE,6.602767165797378
Male,B.Tech,ECE,5.118116310507899
Male,B.Tech,CHD,6.38164944778774
Male,PhD,CSE,8.136143907740253
Male,B.Tech,CSE,8.42976759797533
Female,MS,CSE,7.9651444784622125
Male,B.Tech,CND,6.670662079977553
Female,MS,ECE,8.13375066597925
Male,MS,CSE,7.777207291664916
Male,B.Tech,CND,8.184786002268694
Female,B.Tech,ECE,4.610617714840138
Male,B.Tech,ECE,5.496656842598585
Female,B.Tech,ECE,8.093553699084808
Female,MS,CSE,7.527387473548163
Female,B.Tech,ECE,7.1506526093419085
Male,B.Tech,CHD,8.385787075036466
Female,B.Tech,ECE,6.942647478057488
Female,B.Tech,CND,9.017522781371882
Male,B.Tech,CSE,6.3879091864331725
Male,B.Tech,CSE,5.8107674889464445
Male,B.Tech,CSE,5.953979390319566
Female,PhD,ECE,9.240003661983556
Male,B.Tech,ECE,6.535209223768755
Male,MS,ECE,6.319519683863496
Other,B.Tech,CSE,6.777493509949482
Male,B.Tech,ECE,7.161297194875915
Male,MS,CND,8.157928197815636
Male,B.Tech,CSE,6.591945393991063
Female,B.Tech,CSE,6.199417199902263
Female,B.Tech,ECE,6.971721534256307
Male,B.Tech,CSE,6.769541695902746
Female,B.Tech,CSE,7.256627856398481
Female,B.Tech,CSE,8.573589073527215
Male,PhD,CND,8.237214615612446
Female,MS,ECE,8.635175851757944
Male,B.Tech,CSE,7.211274411430836
Male,B.Tech,CSE,7.692411923768734
Male,B.Tech,ECE,6.869883296092461
Male,MS,CSE,8.261266140485775
Female,MS,CSE,8.10721494329153
Male,MS,CSE,7.025103593109884
Female,B.Tech,CSE,5.97026375703247
Male,PhD,ECE,7.985680123719418
Female,PhD,CHD,8.676631617854818
Male,B.Tech,CSE,6.811739167044641
Male,B.Tech,CHD,7.914263630031395
Male,MS,ECE,7.465167033999116
Female,B.Tech,ECE,7.526198000031458
Male,B.Tech,ECE,7.702029974873384
Female,B.Tech,CSE,5.386187190559419
Male,B.Tech,CSE,7.039209096454007
Male,PhD,ECE,7.731661404758895
Female,B.Tech,ECE,8.377055304585527
Other,B.Tech,ECE,7.104560462457011
Male,PhD,ECE,8.378503363934325
Male,B.Tech,CSE,6.335525879389034
Male,MS,ECE,7.115403374808142
Female,MS,CSE,8.457603654154461
Male,MS,CSE,8.490112946447237
Male,PhD,ECE,8.0881551637858
Female,B.Tech,ECE,5.735567938621078
Male,MS,CHD,7.4685632898357
Male,B.Tech,CHD,6.63653962160191
Male,B.Tech,ECE,6.449632334055479
Male,B.Tech,ECE,4.8191082295137235
Male,B.Tech,CHD,7.315857686147329
Male,MS,ECE,8.750259966330294
Female,B.Tech,CHD,4.607084894708108
Male,B.Tech,CSE,5.948353548330102
Female,PhD,ECE,8.184087108237941
Other,B.Tech,ECE,6.846530682674063
Female,B.Tech,CSE,6.712514907988382
Male,B.Tech,ECE,8.4900778163407
Male,PhD,ECE,9.17604527912982
Male,B.Tech,CHD,7.525191978287771
Male,PhD,CSE,8.718330815402242
Male,B.Tech,CSE,5.674920419441395
Female,B.Tech,CSE,7.459866000131463
Female,B.Tech,CHD,6.465092094704777
Female,B.Tech,CND,6.041369581364265
Male,MS,CND,7.400793783546439
Male,B.Tech,ECE,5.614601278535072
Male,B.Tech,CND,6.325043610780416
Female,B.Tech,CSE,7.447218115735005
Female,MS,CND,7.842962971333822
Female,B.Tech,CSE,8.023043326534948
Other,MS,ECE,8.70140433419852
Male,B.Tech,ECE,6.445164887626471
Female,B.Tech,CSE,6.947922438293673
Other,B.Tech,ECE,6.206295395266858
Male,B.Tech,CSE,7.092719129443624
Male,MS,CND,9.333059162847155
Female,B.Tech,CSE,5.903157007993325
Male,MS,CSE,7.669461653148888
Male,B.Tech,CHD,7.137328643405344
Female,PhD,CSE,8.140195274359893
Male,B.Tech,ECE,9.462935961380413
Male,B.Tech,ECE,7.7435068912383915
Male,B.Tech,CSE,7.153747060827396
Female,B.Tech,ECE,5.36928622326063
Female,B.Tech,ECE,6.414974526389795
Male,B.Tech,ECE,8.170633466494898
Male,B.Tech,CSE,5.193438736767565
Male,B.Tech,CSE,7.408026920994131
Other,B.Tech,CSE,7.30869450362607
Male,B.Tech,CSE,5.182184402091575
Female,MS,CSE,9.096057166113283
Male,B.Tech,ECE,7.084507696933288
Male,PhD,ECE,8.71847506576981
Female,B.Tech,CSE,10.0
Male,B.Tech,CSE,5.869404484862851
Male,MS,CND,8.452801869253094
Female,B.Tech,CHD,7.7283753371109984
Male,B.Tech,CSE,7.316357891969343
Female,B.Tech,CSE,7.428950227822008
Female,PhD,CND,8.298420023299357
Female,MS,CSE,6.676405223620777
Female,B.Tech,CHD,7.405396690944675
Male,B.Tech,ECE,7.069600589978604
Female,MS,CSE,7.785661645032296
Female,B.Tech,ECE,6.578559713200417
Female,B.Tech,CND,7.162380987292218
Female,MS,ECE,7.674477697198476
Male,PhD,CHD,7.957054878221313
Male,B.Tech,CSE,6.311891318223472
Male,B.Tech,CHD,8.254954784443381
Male,B.Tech,ECE,8.088175427214907
Male,B.Tech,CSE,5.633244443905878
Male,B.Tech,ECE,7.694808400733405
Male,PhD,CND,9.08809851083061
Male,MS,CND,8.033058530526397
Male,MS,CSE,8.31869147017678
Male,B.Tech,CSE,6.495318450203298
Male,B.Tech,CSE,6.827218614925609
Other,B.Tech,CSE,6.43927070075609
Male,B.Tech,ECE,5.161063407945863
Female,PhD,CSE,7.7397556831967655
Male,MS,CND,7.285801457060417
Male,B.Tech,CND,7.766042157757538
Female,PhD,CND,8.711343233223303
Female,MS,CND,8.806019334764375
Female,MS,CND,7.93132065209895
Male,MS,CSE,8.374900506258985
Male,MS,CSE,8.420455864225394
Male,B.Tech,ECE,7.523070106656727
Female,B.Tech,CSE,6.588779440952425
Female,MS,CHD,9.083000983567954
Male,B.Tech,CSE,5.800246907830427
Male,B.Tech,CHD,7.487718802987354
Female,B.Tech,ECE,8.370766298973349
Male,B.Tech,ECE,6.23185216404385
Male,B.Tech,CSE,6.84944643439839
Male,B.Tech,CND,5.281664629764238
Male,B.Tech,CSE,5.904104406430464
Female,B.Tech,ECE,6.049287741727439
Male,B.Tech,CSE,8.186427564872869
Male,MS,CSE,8.941390560232513
Female,MS,CSE,8.137171112909583
Female,B.Tech,CHD,5.958863511490615
Female,B.Tech,ECE,7.028024558664
Male,B.Tech,ECE,6.05685025901442
Male,B.Tech,ECE,6.167904888698607
Male,B.Tech,ECE,7.9724090991587415
Female,B.Tech,CHD,6.005100322865714
Female,B.Tech,ECE,6.441787651902268
Male,B.Tech,CND,7.718282331208392
Male,B.Tech,CSE,7.474914887644667
Male,B.Tech,CSE,6.817822418249152
Female,B.Tech,CHD,5.905556467923729
Female,MS,CHD,7.962171961890134
Female,PhD,CSE,7.723709792206305
Female,B.Tech,ECE,6.09414688598202
Male,MS,CHD,7.88197594093763
Male,B.Tech,CHD,7.819819014715364
Male,B.Tech,ECE,7.238839032956713
Male,MS,CHD,9.444859667403328
Female,B.Tech,CSE,7.339531384113776
Male,MS,ECE,7.095935969071696
Female,MS,CSE,8.074487714895449
Female,MS,ECE,6.891116234187931
Male,B.Tech,ECE,6.520115388299304
Female,B.Tech,CSE,5.186487423852515
Male,PhD,CHD,9.316142431449563
Female,B.Tech,CSE,7.388027293403987
Male,B.Tech,CND,8.903433297716525
Female,PhD,ECE,8.680894966100807
Male,B.Tech,CSE,4.648350805664558
Male,B.Tech,CSE,6.414789657447654
Male,B.Tech,CSE,7.004821615555702
Male,B.Tech,ECE,6.179633000979397
Female,B.Tech,ECE,5.898464653451064
Male,B.Tech,ECE,7.113957597598429
Male,B.Tech,CSE,5.479030286040897
Female,MS,ECE,8.140331079409616
Male,B.Tech,CSE,7.329170436862798
Male,MS,ECE,8.086297680864574
Male,MS,CSE,7.444217235576693
Male,B.Tech,CSE,7.304886134197566
Male,MS,ECE,9.941603498893976
Female,B.Tech,CSE,5.333778645375395
Male,B.Tech,ECE,7.764431309563014
Male,PhD,ECE,7.676229071510977
Female,B.Tech,CHD,7.014731478749356
Male,B.Tech,ECE,7.632170738921367
Female,B.Tech,ECE,6.948776874923945
Male,MS,CHD,8.212022344375793
Male,B.Tech,CSE,5.275203621132359
Female,MS,CSE,6.7746527525105815
Male,B.Tech,CSE,6.156626244835318
Male,B.Tech,ECE,7.096791130216692
Female,B.Tech,CSE,6.987121796959423
Male,B.Tech,CSE,5.579496515320173
Female,B.Tech,CSE,6.47950061829711
Female,B.Tech,CSE,7.632416401263823
Male,B.Tech,CSE,7.566689811161437
Male,MS,CSE,8.008471759673686
Male,B.Tech,ECE,5.949879938186608
Female,MS,ECE,7.634311581448886
Female,B.Tech,CSE,6.362788422841453
Male,PhD,CSE,8.557097184597373
Male,MS,ECE,7.55243931259697
Female,B.Tech,CSE,5.7970550464116375
Male,B.Tech,ECE,7.255403171785808
Male,B.Tech,ECE,7.466375437955243
Other,B.Tech,ECE,6.6408535428233435
Male,MS,ECE,7.525814949212761
Female,B.Tech,ECE,8.50112252892002
Male,MS,ECE,8.210388222215594
Male,MS,ECE,7.13775406037305
Male,B.Tech,ECE,7.540422766945712
Male,MS,CHD,7.502162878387304
Female,PhD,CSE,8.189412307200298
Male,B.Tech,ECE,6.929621193118271
Male,B.Tech,ECE,7.809566723210535
Male,B.Tech,CHD,7.5358538069828
Male,MS,CSE,5.750580477503639
Male,B.Tech,CHD,6.571883612800372
Male,B.Tech,ECE,7.931872935923359
Female,PhD,CSE,7.554181343510063
Female,B.Tech,CSE,7.283491778682986
Female,PhD,CND,7.98808726665631
Female,PhD,CHD,8.299733499852135
Female,B.Tech,ECE,6.38096487057602
Female,PhD,CND,8.99007313515347
Male,B.Tech,CHD,6.537386097656802
Male,B.Tech,CND,8.250018323872744
Male,MS,CND,8.312858614912313
Male,B.Tech,CSE,6.691706454410697
Male,PhD,CND,8.032989131008259
Male,B.Tech,CSE,5.778281391601473
Male,B.Tech,CSE,7.086640992448078
Female,B.Tech,ECE,7.754002943396775
Male,B.Tech,ECE,7.566481156125745
Male,B.Tech,CHD,6.6014694557102445
Male,B.Tech,ECE,8.11947199438082
Male,B.Tech,CSE,5.505255257714153
Other,B.Tech,CND,6.600282522836175
Male,B.Tech,CSE,6.253024921747416
Female,B.Tech,ECE,8.786887278171076
Female,MS,CHD,8.957875155013213
Female,B.Tech,ECE,7.504314120165849
Male,B.Tech,ECE,5.766386978720627
Male,B.Tech,ECE,6.148767087346454
Male,MS,CHD,7.1599653273329995
Female,MS,CSE,9.143762109882651
Male,B.Tech,CHD,5.7611511360263945
Male,B.Tech,CND,6.708565589098428
Male,B.Tech,ECE,6.181258592709799
Male,B.Tech,CSE,8.14685159921462
Female,B.Tech,CSE,7.610292582612479
Female,B.Tech,CSE,5.499078306719995
Male,B.Tech,ECE,6.248619561392231
Other,B.Tech,CSE,7.094845775470358
Female,B.Tech,CSE,6.413810650739649
Female,B.Tech,CHD,5.744885918778882
Female,MS,ECE,8.146700574205147
Male,B.Tech,ECE,7.187093961694855
Male,B.Tech,ECE,8.402498273521644
Male,B.Tech,ECE,6.6704333979164145
Male,B.Tech,CSE,6.7505551284253915
Male,MS,CSE,7.938267292314983
Female,B.Tech,ECE,6.696143791857436
Female,PhD,CND,8.589558705681354
Female,B.Tech,ECE,9.076349400029418
Female,B.Tech,CND,4.988051210572609
Male,B.Tech,ECE,7.935870027411717
Male,B.Tech,ECE,4.930580858817024
Female,MS,CND,8.052510217909491
Male,B.Tech,ECE,6.6174302786731385
Male,B.Tech,ECE,7.451062936256147
Male,B.Tech,CSE,7.415076793034801
Male,B.Tech,ECE,5.239854626411908
Male,PhD,CHD,9.069287158994204
Female,B.Tech,CSE,5.789407318955484
Male,B.Tech,ECE,8.514498696397762
Male,MS,CSE,8.015105181199115
Male,B.Tech,ECE,6.8396614230943635
Female,PhD,CHD,8.890305341297903
Male,MS,CSE,7.53967765293252
Male,B.Tech,CSE,6.304642326336826
Female,MS,ECE,7.79332765462324
Female,MS,ECE,7.736833448708447
Male,B.Tech,ECE,8.01524240486154
Male,B.Tech,CHD,4.6353432003441934
Male,B.Tech,ECE,6.219105089332731
Male,B.Tech,ECE,7.45249812136922
Female,MS,CSE,7.952618108723201
Female,MS,CHD,8.714376361173526
Female,B.Tech,CHD,7.624186928141287
Male,B.Tech,ECE,6.842142295831679
Male,B.Tech,CHD,7.880915460545138
Male,MS,ECE,8.500176375649335
Female,B.Tech,CSE,6.91223189100691
Female,MS,CSE,7.848174089967796
Female,B.Tech,ECE,6.946451669680985
Female,B.Tech,ECE,6.221389431950881
Male,B.Tech,CSE,7.136309631870517
Other,MS,ECE,6.75761912494778
Male,B.Tech,ECE,6.045663228098902
Female,PhD,CHD,8.455173250418882
Male,MS,CSE,8.391470096261006
Female,MS,ECE,7.988215120863245
Male,B.Tech,ECE,7.165093477151685
Male,B.Tech,ECE,6.212193609780902
Male,PhD,ECE,7.615917798658653
Male,B.Tech,CSE,7.440719741863573
Male,B.Tech,ECE,8.207248873452796
Female,B.Tech,CSE,8.790123382651856
Female,B.Tech,CND,7.832996048630104
Male,B.Tech,ECE,6.889445400175743
Female,B.Tech,CSE,6.6643248467649
Male,B.Tech,CND,6.685631824307146
Female,B.Tech,ECE,6.7523256132974625
Male,B.Tech,ECE,6.851503788861362
Other,PhD,CSE,7.95375919479983
Female,PhD,CHD,7.950983848097373
Male,MS,CHD,7.714883810001048
Other,B.Tech,CSE,8.047644831879678
Male,PhD,CND,8.143250606766555
Male,MS,CSE,6.2458903892176005
Male,B.Tech,CSE,5.845462311437413
Male,MS,CND,8.255371029200498
Female,B.Tech,CSE,6.795451089866667
Female,MS,CSE,8.583311125202199
Female,B.Tech,CSE,5.9456453251088295
Male,PhD,CND,8.581493557980828
Male,B.Tech,ECE,8.065597691777763
Female,PhD,CHD,8.487963007804023
Female,MS,CND,8.675222035868025
Male,B.Tech,CSE,6.631577198777327
Female,B.Tech,ECE,7.664647632294061
Female,B.Tech,ECE,7.169178115785108
Male,B.Tech,CHD,6.436651912810619
Male,B.Tech,CND,6.4748741357225645
Male,MS,CSE,6.378637904501158
Male,B.Tech,ECE,6.490772844999122
Female,B.Tech,CND,8.070246022919916
Male,B.Tech,CHD,5.82164299958046
Male,PhD,CHD,8.131997513091108
Male,B.Tech,ECE,6.50832326182983
Female,B.Tech,CSE,6.839746821586247
Male,B.Tech,CSE,7.96845957114344
Male,B.Tech,CSE,7.149739284116307
Female,B.Tech,CHD,6.727389048945914
Female,PhD,ECE,8.302284272173473
Male,B.Tech,ECE,8.659336628909864
Male,B.Tech,ECE,6.9960975722603
Male,B.Tech,CSE,7.263410199218646
Female,B.Tech,CND,6.475147056347379
Male,PhD,CND,7.8677764408063355
Female,B.Tech,CHD,5.897240028732945
Male,B.Tech,CSE,8.234095155415574
Female,MS,CND,8.141958021007461
Female,B.Tech,ECE,8.61650974448608
Male,B.Tech,CND,6.5275843846087165
Male,B.Tech,CHD,8.094156675257207
Male,B.Tech,CSE,7.866576248829055
Male,B.Tech,CSE,7.972607606638667
Male,B.Tech,ECE,6.642018839634189
Female,B.Tech,CSE,7.48084224958656
Male,B.Tech,CSE,8.074496680216292
Female,MS,CHD,7.000917958218608
Male,B.Tech,ECE,7.061537295442828
Male,B.Tech,CND,7.4895802992558
Male,MS,CSE,8.532464780375983
Female,B.Tech,CSE,6.579256096590732
Female,B.Tech,CSE,7.572580408685079
Male,MS,CHD,8.950962563844342
Female,B.Tech,ECE,6.661996081568177
Female,B.Tech,CHD,6.860554705552019
Female,B.Tech,CSE,7.7763175607041575
Male,MS,CSE,8.749313340274465
Male,B.Tech,CSE,7.1645844862808135
Male,MS,ECE,8.562314128906298
Other,MS,ECE,7.4811287717782164
Male,B.Tech,CHD,6.683806195613466
Male,B.Tech,CSE,8.87888122805184
Female,MS,ECE,9.332644177667987
Male,B.Tech,CSE,5.060069642850359
Male,MS,CSE,8.348755329123307
Female,MS,CSE,8.943622545565404
Male,B.Tech,CSE,6.756054499989295
Female,MS,CND,10.0
Female,MS,CHD,6.716713502175661
Female,B.Tech,CHD,5.834834231300858
Male,B.Tech,ECE,8.258861173074134
Female,B.Tech,ECE,9.153458318554641
Male,MS,CHD,8.180696827487122
Female,B.Tech,CSE,8.574041061486213
Female,PhD,CSE,8.181743895556979
Male,B.Tech,ECE,8.110963718305033
Female,MS,ECE,7.9436242345638455
Female,B.Tech,CSE,6.80976611951005
Male,MS,CSE,7.091907351227824
Male,B.Tech,ECE,6.984501149392542
Male,MS,CHD,9.280103410128849
Other,B.Tech,ECE,7.470356856675756
Male,B.Tech,ECE,8.353049680253168
Male,MS,ECE,8.277708919959075
Female,B.Tech,CSE,7.003810200023121
Female,B.Tech,ECE,7.39889552999993
Male,B.Tech,CSE,5.441654266733453
Female,B.Tech,ECE,6.90426831172395
Male,B.Tech,ECE,6.921005293368639
Male,B.Tech,CSE,6.7260612733211635
Male,MS,ECE,7.57625694800309
Female,B.Tech,CSE,4.992032716128998
Male,MS,CSE,9.32463072094797
Male,B.Tech,CHD,6.510266271400825
Male,PhD,CSE,8.059755540355251
Female,B.Tech,CSE,7.489116606041281
Female,B.Tech,CHD,6.397865913022654
Male,MS,CND,8.143600026173628
Female,B.Tech,ECE,7.194608115874552
Female,MS,CND,8.309915816784345
Male,B.Tech,ECE,7.828240775709862
Male,B.Tech,CSE,7.33836514668902
Male,B.Tech,ECE,5.252346636187597
Male,B.Tech,CSE,6.327804801911477
Male,B.Tech,ECE,6.872688282362124
Female,B.Tech,ECE,5.39326627770488
Male,B.Tech,ECE,6.111914242060875
Male,PhD,CND,8.505605651389699
Female,PhD,CSE,7.545883490833961
Male,PhD,CHD,8.643000408418247
Male,B.Tech,ECE,6.77919442671869
Male,B.Tech,ECE,9.132121264045804
Female,B.Tech,CSE,6.256667527923183
Female,B.Tech,ECE,5.768797677309816
Male,B.Tech,CND,6.899453524146507
Male,MS,CSE,7.298684075141109
Male,B.Tech,ECE,6.230178292434758
Other,B.Tech,CHD,8.803647910606179
Female,PhD,CSE,8.332082261193674
Male,B.Tech,ECE,6.732083340951344
Male,MS,CHD,7.598564330184179
Male,B.Tech,CSE,7.841218968453117
Female,B.Tech,CHD,7.396457206053427
Female,B.Tech,CSE,7.32219537533641
Male,B.Tech,CND,7.514215631917068
Female,PhD,CND,8.043950048880046
Male,B.Tech,CSE,5.11192608081714
Female,B.Tech,CSE,6.955133152666458
Male,B.Tech,CSE,6.841923764485614
Male,MS,CND,7.654980469107553
Female,B.Tech,CND,7.1209176255124715
Female,B.Tech,CSE,7.697584129306586
Female,MS,CSE,8.150469632234653
Male,B.Tech,CSE,8.156264199094462
Other,B.Tech,ECE,7.721216791257667
Male,B.Tech,CSE,7.734538880912229
Female,B.Tech,ECE,7.024090084021119
Male,B.Tech,ECE,6.671765842271944
Male,B.Tech,CSE,6.984865312962438
Male,PhD,CND,8.165642291174054
Female,B.Tech,ECE,6.523317482399424
Female,B.Tech,CSE,5.371073212570881
Female,B.Tech,CHD,7.313344944743931
Female,MS,ECE,8.203226917255376
Male,MS,ECE,8.10750636286776
Female,MS,CHD,8.307536360103859
Female,B.Tech,ECE,6.8675853447184565
Male,MS,ECE,7.188024583866638
Male,B.Tech,ECE,7.9949988486890495
Male,B.Tech,ECE,6.200294822704494
Female,B.Tech,CSE,8.520381522793844
Female,B.Tech,CSE,6.153743119767039
Female,MS,CND,8.799994908158007
Female,MS,CSE,8.799935988722797
Male,PhD,ECE,8.389995708010664
Male,B.Tech,CSE,6.417320609259254
Male,PhD,CHD,8.345032877062792
Female,MS,CND,8.619294643858261
Male,B.Tech,CHD,8.462831958891067
Male,MS,ECE,8.894717929367498
Male,B.Tech,CSE,5.792349367865135
Male,B.Tech,ECE,7.1216985815719775
Female,B.Tech,ECE,7.916916923138337
Female,B.Tech,ECE,6.967442757861698
Male,MS,ECE,7.555592077060556
Male,B.Tech,CHD,6.62220780476864
Female,B.Tech,CND,7.8921141109354895
Male,B.Tech,CSE,6.904444922777686
Male,PhD,CSE,7.634028185780066
Female,B.Tech,ECE,6.0399104462771165
Male,B.Tech,CSE,5.909047736860609
Male,B.Tech,ECE,7.24595128463076
Female,B.Tech,ECE,5.986417207274371
Male,B.Tech,CSE,8.00263391694468
Male,PhD,CSE,8.56346929043214
Male,B.Tech,ECE,6.6250207644256545
Male,B.Tech,ECE,8.059839023356957
Female,PhD,CND,8.322393173439723
Female,B.Tech,CSE,8.053208901081819
Male,MS,CSE,8.402093641490428
Female,B.Tech,ECE,5.426824111282236
Male,B.Tech,CSE,5.504502060360728
Female,B.Tech,ECE,5.772556253119924
Male,MS,ECE,8.10897411318528
Male,PhD,CHD,8.317003168531281
Male,B.Tech,CND,8.790276132220782
Male,B.Tech,CHD,7.443007134976995
Male,B.Tech,ECE,4.784355837980719
Male,B.Tech,ECE,6.328735857823591
Male,B.Tech,ECE,6.782932730438871
Female,B.Tech,CSE,7.853940180792425
Male,B.Tech,CSE,5.718042816603747
Female,MS,ECE,7.318665369496725
Female,MS,ECE,7.319726415946882
Male,B.Tech,CHD,7.452451765604308
Male,B.Tech,CHD,7.831922755637215
Male,B.Tech,CSE,8.019005536068802
Male,MS,CSE,8.722993604622689
Male,B.Tech,ECE,7.570586181553688
Female,B.Tech,ECE,8.118434610931375
Female,B.Tech,ECE,7.108213954775173
Male,B.Tech,CSE,7.360121496881268
Male,B.Tech,CSE,8.25297652516633
Male,B.Tech,ECE,7.781153875698665
Female,B.Tech,ECE,6.865645435091459
Male,B.Tech,ECE,8.129521913865048
Male,MS,ECE,7.935955656146021
Male,B.Tech,ECE,7.508422341993486
Female,B.Tech,ECE,8.929116555083974
Male,B.Tech,ECE,9.095345180497661
Male,MS,CSE,8.694958216218167
Male,B.Tech,ECE,6.285070539097666
Male,B.Tech,CSE,7.788876164119037
Female,MS,ECE,7.667660438736047
Female,B.Tech,CSE,6.970409561723094
Male,B.Tech,CSE,5.963510362170269
Female,B.Tech,CND,6.883217784189577
Male,B.Tech,CND,7.983294975169102
Male,B.Tech,ECE,7.046962638761995
Male,B.Tech,ECE,6.200686809781204
Male,MS,CSE,7.148510432601174
Male,MS,ECE,7.651699166100358
Male,B.Tech,CHD,5.319197115723692
Male,B.Tech,CSE,6.621828683877339
Male,B.Tech,CSE,6.885864074798563
Female,B.Tech,CSE,7.933206453993856
Male,MS,CSE,7.672181685480481
Male,B.Tech,ECE,6.1451512655450955
Male,MS,ECE,8.046373571632163
Female,B.Tech,CSE,8.075505644947066
Male,B.Tech,ECE,8.642492494806612
Male,MS,CSE,8.6452076033833
Male,B.Tech,CSE,6.252652777710747
Male,B.Tech,CSE,8.824308229260804
Female,B.Tech,CSE,6.468585339745409
Male,B.Tech,CSE,7.052258840828874
Male,B.Tech,ECE,8.35257880430962
Female,B.Tech,CSE,7.296836628718368
Female,MS,CSE,8.31403041960237
Male,PhD,CHD,7.280410051923266
Male,B.Tech,ECE,8.600383419497238
Male,B.Tech,CND,6.202546252430621
Female,B.Tech,CSE,7.215386611364208
Male,MS,CND,8.441023414172125
Male,B.Tech,ECE,7.568121550554411
Female,B.Tech,ECE,5.583219534982019
Female,B.Tech,ECE,6.55087414606491
Male,MS,CHD,6.7576355035554965
Male,B.Tech,ECE,7.563919822475531
Female,B.Tech,ECE,7.810355417240813
Male,B.Tech,CND,6.796930441364906
Female,MS,CND,8.208704035227079
Male,B.Tech,CHD,7.768545912199599
Male,MS,ECE,8.12136032301057
Male,B.Tech,ECE,7.44072909364068
Male,B.Tech,CSE,6.392028075732362
Male,B.Tech,ECE,6.97627121058712
Male,MS,CND,8.829870999869362
Male,B.Tech,CND,4.8122716097567775
Male,MS,ECE,8.639274095976024
Female,B.Tech,CHD,6.580656989232718
Female,B.Tech,ECE,5.89192869374903
Male,B.Tech,CHD,8.014041413027297
Male,B.Tech,ECE,7.171003661760983
Male,B.Tech,CSE,8.008796660589026
Male,B.Tech,CSE,6.098334717043182
Female,B.Tech,CSE,6.171003262873425
Male,MS,CHD,8.675248624754564
Male,B.Tech,CND,6.974026580038277
Male,B.Tech,CND,7.209881479623569
Male,B.Tech,CSE,5.347276410636887
Male,B.Tech,ECE,5.129152282924601
Male,B.Tech,CSE,7.501475452148077
Female,MS,CSE,8.482978406098367
Female,MS,CSE,8.783184649721436
Other,B.Tech,CND,6.904940509080049
Male,B.Tech,ECE,7.32951805665702
Other,B.Tech,ECE,7.186367353340468
Male,B.Tech,ECE,7.249649006671786
Male,B.Tech,CSE,7.425897887933151
Male,B.Tech,CND,6.710575361593917
Male,B.Tech,ECE,7.530032701383317
